"Gene_Symbol","Andocsa"
"COX10-DT","0.99538784067086"
"SLC20A1-DT","0.932410275095646"
"ICA1L","1.00060704168353"
"SLC45A1","1.00202839756592"
"MYLK-AS1","1"
"NUMB","1.00216196739033"
"S1PR5","1"
"TMEM52","1.00020955574183"
"C1orf56","1.0016849199663"
"RTKN2","1"
"DSCR9","1.00461990760185"
"IRX1","1"
"HMGB4","1.03137490007994"
"INSYN1","1"
"PARD6G-AS1","1"
"OIT3","1"
"PIWIL4","0.989766576454668"
"ACY3","0.978115501519757"
"ST6GALNAC5","1"
"CKAP2-DT","0.935769656699889"
"LINC02901","1"
"DBH-AS1","1"
"LINC01102","1"
"AMER2","1"
"MCHR1","1"
"BIRC3","1.00090334236676"
"CEACAM19","0.985155759983274"
"HSPB9","1"
"LYZL1","0.999368553988634"
"ARHGEF39","1.06316902339104"
"MPI","1.00173110213503"
"GREP1","0.999180999180999"
"TMC6","1.01902173913043"
"LINC01135","0.999613152804642"
"KCNC3","1"
"CXorf38","0.995172968624296"
"ZNF678","1.0148617371178"
"PBX4","0.871222907767758"
"SHC4","0.98887990295188"
"FAM182A","1.00042122999158"
"LINC01341","1.00042122999158"
"ZNF597","1"
"PARD3-DT","0.991264435889843"
"KCNC1","1"
"MS4A6A","1"
"KSR2","0.982827476038339"
"ACSM2A","1"
"IMMP1L","1.20451127819549"
"XRRA1","1"
"KNDC1","0.998246383165278"
"FGD4","1.02272518170945"
"KANSL1L","0.993631474667421"
"RASGEF1A","1"
"ATP6V1G3","0.984806077568972"
"MORC2-AS1","1.0195278344506"
"EIF3H","0.99825"
"WWC2-AS2","1"
"LINC00844","1"
"ZNF471","1"
"TMEM263-DT","1"
"SMIM10L2B-AS1","1"
"SMIM10L2B-AS1","1"
"MBTPS1-DT","0.997136311569301"
"NSL1","1.00157678965626"
"GRIK3","1"
"PGM5-AS1","1"
"SLC7A3","1"
"PPP4R3B-DT","0.946982865656817"
"LRRC46","1"
"LRRC46","1"
"ACMSD","1"
"GJD3-AS1","0.993171582158942"
"TSACC","0.998955504491331"
"SYPL2","1"
"DUOXA2","1"
"OVOL1-AS1","1"
"USP27X","0.958099704353145"
"AFDN","1.00083998320034"
"USP28","1.01908522540309"
"SLC25A27","0.979340525137391"
"AK4","0.982014762449319"
"IL10RB-DT","1"
"IL10RB-DT","1"
"TMEM102","1"
"ADAT3","0.962914769030579"
"ICA1","0.993025751072961"
"ICA1-AS1","0.980452103020196"
"WNT9A","0.976298361798536"
"LRFN5","0.99622641509434"
"FRMD3","0.960903225806452"
"TMEM53","1.0014121444422"
"SLCO5A1","1.00399680255795"
"ARAF","1.01669626998224"
"ULBP3","1.03056343019135"
"TMEM165","1.01787916152898"
"SERTAD4","1.01350509038022"
"RNF187","0.999795375485983"
"NKAIN4","1"
"IGSF10","0.978021978021978"
"LRRC14B","0.992094134951278"
"ANKHD1-DT","0.983036227717079"
"PFKP-DT","1.00737152485257"
"EXOC3L4","0.928396672647203"
"RGS5","0.997943797121316"
"SLITRK4","1"
"ABCC3","0.924954852518226"
"STX1B","1"
"XKR4","1"
"RSPH9","1"
"ATP2A1-AS1","0.947080979284369"
"BBS5","1"
"RTN4RL1","1"
"SLC2A5","1"
"CAMK2N2","1"
"ZNF518B","1"
"SMLR1","0.999578947368421"
"LCN12","0.94941348973607"
"HSF5","1"
"RNF182","1.01178451178451"
"SPATA18","0.995418575593503"
"CISD3","0.966642924976258"
"USP34-DT","1.10491986582184"
"ZDHHC8","1.00062507813477"
"STRN","1.01931800406695"
"EHD3","1"
"P2RX7","1"
"FSTL1","1.00063184498736"
"SLC16A6","0.997274061648144"
"WNT4","1"
"PATL2","1"
"RHBDL3","1"
"ZNF683","0.997011356843993"
"SPATA17","0.992861513359168"
"NWD2","1"
"DENND2C","1"
"ZNF385D","1"
"PTGR2","1.01982804000702"
"RNF157-AS1","0.942897676893066"
"LINC00886","1"
"PRAC1","1"
"RFX5-AS1","1"
"GCNT2","1.05838721947509"
"FAAH2","1.03090111642743"
"LINC01191","1.02899142507146"
"LINC01119","1"
"ADCY4","0.957572684246112"
"ARHGAP24","1.00461215932914"
"NKAPL","0.999368553988634"
"MIR142","0.922881047653692"
"ODAD3","1"
"SPATA33","1.00981148715687"
"LINC00511","0.984808588211465"
"P3H2","1"
"C19orf81","0.991350906095552"
"KIF27","1.04998753428073"
"FAM163B","1"
"PCAT1","1"
"C2CD4C","1"
"TMEM61","0.950317519611505"
"MARCHF10","1"
"MMD2","1.08818928431756"
"CST9L","1.00379106992418"
"SLC51B","0.997060058798824"
"RUBCN","0.99291371404752"
"KRTDAP","1"
"PRMT8","1"
"SMIM1","1.00126023944549"
"CT75","1"
"PRAC2","1"
"AKAP5","0.905210833047652"
"KCNA1","1"
"STAC3","1"
"BCAR4","1"
"ZNF497","1"
"CEP19","1.05650319829424"
"RPN1","1.00042016806723"
"NIM1K","0.999789517996211"
"LIX1","1"
"COL6A6","1"
"NALF1","1"
"DHX30","1.00194031229788"
"ARPC4-TTLL3","0.990244767648102"
"SLC36A4","0.883927293545155"
"ZNF883","1"
"IGHD","1"
"CCDC42","1.01116259477675"
"DLX6-AS1","1"
"SPG7","0.980613533387804"
"CDC14B","0.979652902453621"
"LINC01896","1"
"KIAA1328","0.989613626921479"
"BEND4","1"
"CCDC110","1"
"PCSK4","1.01009060955519"
"GPRC5C","0.992209922099221"
"LNCOC1","1"
"ASPDH","1"
"DHRS7C","1"
"NODAL","1.02093944538766"
"RN7SKP176","1"
"TAFA1","1.00021061499579"
"TTLL6","1"
"LRRC3B","1"
"ITGB1","1.00365981178111"
"PLG","0.977482911137917"
"HAGLROS","1.00353159851301"
"DNAJB13","1.00479294478528"
"ATF5","0.945481156238566"
"MAILR","1"
"C2orf92","1.00126368997473"
"CMTM5","1"
"DNAJB3","1"
"COLCA1","0.85565379246161"
"IGDCC3","1"
"DCLK1","1"
"FREM2","0.938900593755985"
"USP2","0.9826982492276"
"IL4I1","1"
"TEX38","1"
"GLTPD2","1"
"ANKRD9","0.95099216157051"
"SH2D5","1"
"LINC02727","1"
"AK8","0.976287816843827"
"NPM2","1.02937358000649"
"LINC00967","1"
"CATSPER3","1.00631844987363"
"NIBAN3","0.999789429353548"
"C9orf131","1"
"LINC03026","0.969367437586154"
"GSEC","1.01269841269841"
"SPATA8","1"
"UNC5CL","0.986432406051732"
"SLC35G1","0.981593145033323"
"KLF15","0.925653969710877"
"PALM3","1.03153338829349"
"OCLN","1.02245407121796"
"CARS2","0.993226600985222"
"EFHC1","1.00066379024228"
"LINC02749","1"
"F5","0.981526266290474"
"PCMTD1-DT","1"
"PPP1CB-DT","1.02253580454928"
"CFAP221","1"
"CFAP276","1.02306563220801"
"LINC01023","0.944416624937406"
"PLAAT5","1.0162213740458"
"MRLN","1"
"KCNB1","1"
"SPACA4","1"
"FXYD4","1"
"SCAND1","0.954283416007508"
"MIR367","0.991724294297699"
"DOCK9-DT","1.00273626604925"
"SLC47A2","1.00337837837838"
"IYD","1.0050547598989"
"YTHDF3-DT","0.888539159414923"
"FYB2","1"
"C16orf82","1"
"CFAP126","0.999427699351393"
"NANOG","0.965152701644479"
"C2orf73","1.01536195286195"
"IGLV3-21","1"
"CFAP43","1.00664518727346"
"BACE1-AS","0.983711460151251"
"FCRL3","1"
"PCAT4","0.999158249158249"
"LINC02984","1"
"KCNN3","1"
"TDRD5","1"
"SCMH1-DT","1.00189234650967"
"SNRPE","1.01734673763059"
"SPATA22","1"
"FAM181A","1"
"ANKRD35","0.975502008032128"
"PKIB","1.09170931422723"
"ZDHHC19","1"
"FAM166C","1.01530002390629"
"MCHR2-AS1","1"
"FAM133A","1"
"LINC01193","0.998748957464554"
"DRC1","1"
"SCP2D1","1"
"LINC02610","1"
"LINC00472","1.00989890480202"
"TRPC5OS","1.10175725378014"
"TPPP2","1"
"POLG-DT","1"
"PAX9","1"
"FAM24B","0.994355007317583"
"IGFL2","1.04822695035461"
"DLGAP3","1"
"C16orf86","1"
"TINAG","1.00467669784465"
"DEFB119","1"
"CXorf51B","1.00576999602069"
"CLDND2","1"
"SPATA46","1"
"ABCA17P","1"
"CFAP157","0.965764331210191"
"BEND6","1"
"PRR19","1"
"SPATA4","1"
"IP6K3","1"
"PKHD1L1","1.0050547598989"
"DHX8","1.00442291491154"
"MYORG","0.962352027944886"
"SLC28A1","1"
"LPAR3","1"
"SNX32","1"
"FAM238C","1"
"TEX48","1.02127211457456"
"ZGRF1","1.000197394394"
"MRPS30","1.00504550850811"
"MAJIN","1"
"ZNF570","1"
"CKLF-CMTM1","0.999164229001254"
"MED14OS","1"
"H1-9P","1"
"KCNK10","1"
"ADCY6-DT","1.00041126876414"
"PCAT6","0.933601609657948"
"ZFP57","1.04299958454508"
"BHLHE41","0.989829129373474"
"CHST10","1.00042122999158"
"SPPL2C","1"
"MPRIP","0.993163951236185"
"LINC01874","1"
"TCERG1L","0.987931751976696"
"CATSPERG","1"
"ARMC12","1.03500729318608"
"TMCO2","1"
"COX7B2","1"
"LYPD4","1"
"ASCC3","1.00145167980091"
"CA13","1.05526135975401"
"DTWD2","1"
"LINC02688","0.998146240988671"
"MGAT4A","1.0018911536037"
"S1PR3","1.01139833095868"
"PRSS54","1"
"CCDC88C","1.01807969106547"
"EID3","0.986274155679971"
"CFAP119","0.918136020151134"
"LINC00158","1"
"PPP3R2","1"
"LYZL4","1"
"PAGE2B","1"
"TRIM71","1"
"SPTBN2","1.02197390130493"
"LRRC8C-DT","1.04918032786885"
"UNC5D","1.05981465880371"
"LINC00445","1"
"FOXE1","1"
"LINC01723","1.00084104289319"
"MAPK8IP3-AS1","1.0016849199663"
"MS4A6E","1.00021061499579"
"TEX41","1"
"NUTM1","1"
"TSPYL6","1"
"SLC35D3","1.02815226011102"
"WDFY2","1.01403865717192"
"LINC01350","1"
"SLC22A8","1"
"CLEC12B","1"
"LELP1","1"
"NFIA-AS2","1"
"HOXA10-AS","0.968547418967587"
"BOD1L2","1.00020614306329"
"TDRD10","1"
"SLC25A48","1"
"RNF133","1"
"CXorf65","1"
"IKBKB-DT","1"
"ESRG","1"
"GRIN2A","1"
"DPPA3P1","0.999579124579125"
"DNAAF6","1"
"CTXN3","0.995808885163453"
"FAM126A","1"
"FAM131B-AS2","0.999815122943243"
"SPTY2D1OS","0.991683991683991"
"SPACA7","1"
"RIPK2-DT","1.01289534410208"
"BUD23","0.99247491638796"
"DHDH","1"
"GGN","1.02066522338122"
"LINC00710","1"
"ANKRD16","0.998261776464453"
"SLC5A12","1"
"PLCZ1","1.00105307497894"
"LINC01686","1"
"FAM181B","0.998111624003357"
"INAFM2","0.988758708043065"
"ZNF474","1.00063184498736"
"LLCFC1","1"
"RYR3-DT","1"
"LRATD1","1.00021030494217"
"LINC00943","1"
"TEX47","1"
"ZPBP2","1"
"ELFN1-AS1","0.83939541686982"
"MIR7515HG","1"
"LINC02366","1"
"LINC00851","1"
"ADAD1","1.00084175084175"
"GATB","1"
"CFAP97D1","1"
"PLAC4","0.944209499024073"
"LINC00487","1"
"COX6B2","1"
"LINC00658","1"
"KRT71","1"
"CNTD1","1.01452325826142"
"GARIN1B","1"
"NTRK3-AS1","1"
"LINC00664","1"
"FBXO15","1"
"LINC02349","1"
"KHDC3L","1"
"TBC1D21","1.00912484446288"
"SLC6A19","0.988655700510493"
"CCNB3","1"
"SLIT1-AS1","1"
"COX8C","1"
"OTP","1.00786240786241"
"LINC00113","1"
"LINC01523","1.00021061499579"
"FCAMR","1"
"ZBTB20-AS1","1"
"LINC03024","0.998737904922171"
"ATP13A4-AS1","1.00063184498736"
"C1orf94","1.03316852080758"
"ZYG11A","1"
"LINC00922","1"
"C20orf144","1"
"IQCF5","1.01137320977254"
"C11orf1","0.945847498785818"
"FANCD2OS","0.998805732484076"
"TTC12-DT","1.0166095890411"
"CFAP20DC","1"
"SPAG5-AS1","1.00405350628293"
"CFAP107","1"
"TEX46","1"
"TPD52L3","1"
"DNAJB1","0.997902684563758"
"LINC02805","1.00378151260504"
"CFAP299","1"
"NOXRED1","1.00105019953791"
"CCDC62","1"
"CT47B1","1"
"TMEM31","1"
"SAXO1","1"
"LINC01015","1"
"PRSS37","1"
"FATE1","1"
"TIMP2","1.0588163514338"
"LINC01082","1"
"CDHR3","1"
"KRT74","1"
"SPATA42","1"
"HSFX4","1.03135521885522"
"TSIX","0.997613117476131"
"IRAG1-AS1","0.987740089906007"
"DPF1","0.98901623686724"
"CLEC12B","1"
"PRRX2-AS1","0.999789695057834"
"CDX2","1.00021061499579"
"LINC02853","1"
"LINC02885","1"
"C10orf82","1"
"CABS1","1"
"TEX33","1"
"SUN3","0.998211446740858"
"ADAM7-AS2","1"
"ASB17","1"
"SLC22A9","1"
"TPH1","1.00042122999158"
"LINC00919","1"
"REL-DT","1"
"ERICH4","0.998737904922171"
"PRSS30P","0.883157169117647"
"FAM53B-AS1","1.01263689974726"
"C6orf201","1.01247920133112"
"FCRL5","1"
"EFCAB13","1"
"REG3G","1"
"PAX3","1"
"SLC39A5","0.907624080015097"
"ADH4","1"
"GLYAT","1"
"ERICH3-AS1","0.999582114500627"
"MMP8","1"
"C3P1","1.00082747207282"
"EVX1","1.00042122999158"
"C2CD3","1.02160234899329"
"ASCL5","1"
"ELP2","0.982345933066176"
"ZNF226","0.999789429353548"
"JAM3","0.998531263113722"
"CASP14","1"
"MED26","0.989023051591658"
"PCDHB2","1.01368575010447"
"PCDHB14","1"
"OTX2","1"
"SMPD3","0.979904306220096"
"CARD18","1"
"RBP2","1.01425952332451"
"MGST1","1.00044685248282"
"CACNG4","1.00020929259104"
"PCDHB7","0.993550577053632"
"KCNJ11","1"
"CRX","1"
"WNT3","0.993929244295583"
"MIXL1","1"
"CYSLTR1","1.00063157894737"
"ABCG8","1"
"NPBWR1","1"
"PCDHGC4","1"
"PCDHGC4","1"
"IL36B","1"
"ZP4","1"
"TAS2R5","0.967209775967414"
"PRM3","1"
"TAL2","0.999368553988634"
"LINC00029","0.994827229464101"
"FFAR1","1"
"POLR3A","0.991965214103412"
"CHRAC1","1.00424052243236"
"RBSN","1.01516427969671"
"COL12A1","1"
"HOXB3","0.989951944080385"
"USF1","0.999797036736351"
"FBXO6","1"
"WDPCP","0.943187232015245"
"GJB6","1.05386949924127"
"CENPH","0.981259760541385"
"KCNIP3","0.99957965531736"
"EOMES","1"
"CSNK2B","1.00154212813683"
"DLX3","1"
"GBGT1","1"
"LRRC2","1.07189811010682"
"KLK4","1"
"CHRM1","1"
"NTF4","1.00038550501156"
"PCDHB15","1"
"DMGDH","1"
"ASAH2B","0.999158249158249"
"MYLK2","0.996726141758062"
"CTLA4","1"
"STON1","1"
"EPHA8","1.00470829068577"
"SIX4","0.999594155844156"
"NOG","0.998108846396302"
"DMRT3","1"
"CLEC3A","1"
"RXFP1","1"
"PRLHR","1"
"PDCD7","0.989216499509841"
"BRI3BP","0.951701150871014"
"WASH5P","0.997907074089577"
"PHAX","0.998583346450496"
"UBE2Q1","1.08669563418167"
"CEBPZOS","1.01878062057703"
"CTTNBP2NL","1.02133617815709"
"SH3PXD2B","0.981417863835103"
"LARP1B","0.978457446808511"
"ATF7IP","0.979488058507599"
"RALGAPA2","1.00042122999158"
"CUTALP","0.946769200039948"
"COX19","0.916112956810631"
"PRXL2B","0.982434969160633"
"LYRM7","1.00638071605814"
"JCAD","1"
"JCAD","1"
"DDX55","0.927543768417403"
"AARS2","0.982589013667624"
"FOXRED2","1.00241041298409"
"ANKRD54","0.990124243389615"
"KRT80","1.10386920174595"
"RAVER2","1.07186392629341"
"TUBD1","1.0220491312163"
"AP5B1","1"
"C14orf132","1"
"BRWD1","0.980168680191475"
"LRP10","1.00620518477661"
"ZNF33A","0.958560674079702"
"NCKAP5L","0.975426749202776"
"TENM2","1"
"HOMEZ","1.00041911148365"
"KIAA1586","0.988792423046567"
"LRRCC1","1"
"KIF21A","1.01066836230041"
"TRIM56","0.991479001825928"
"PAGR1","0.972013293685499"
"COL12A1","1"
"FBXW8","0.941015770520303"
"SEPTIN14P8","0.90344415687836"
"SEC22B","0.999586092715232"
"SASS6","1"
"SOX2-OT","1"
"ZC3H12C","1.00800821355236"
"TIMM29","1.01061847988078"
"C20orf96","0.997797356828194"
"HOXD8","1.00415923945336"
"ABL2","1.01033135945571"
"ODF2L","0.995127233351381"
"ERMN","1"
"BRCC3","0.977837042486665"
"NUDT14","0.960951210951211"
"GFM2","0.994791666666667"
"DCAF17","0.974048115173328"
"TMEM150C","0.991480730223124"
"LINC00958","1"
"P2RY1","0.974610974610974"
"EPS15L1","1.00847744998305"
"IKZF2","1.00162206001622"
"ELMOD1","0.999789871821811"
"C1orf74","1.00182512029202"
"ARPP21","1"
"HOXC9","1.0318359375"
"MIRLET7IHG","0.9262630860264"
"SGO1","0.996626054358013"
"ERO1B","1"
"ZFHX2","1.02201834862385"
"MYCT1","1"
"DNAAF9","1.0402339595888"
"ZNF658","0.991465958657311"
"BPTF","0.997725825525334"
"MIR4453HG","0.995452369554811"
"HIBADH","1.12756022498143"
"DPP9","1.00672975814932"
"LIN52","0.987145557655955"
"AP4B1","1.00356992860143"
"ANKRD33B","1"
"KMT2D","1.04574678536103"
"LINS1","1.02108087389805"
"SMIM38","0.979976209357653"
"DOK6","1.01158382476832"
"SMIM24","0.885891009917884"
"CARMN","1"
"ZNF490","0.990652882028041"
"SMG1P6","0.956975340575961"
"USP15","1.01037775010378"
"CCM2L","1"
"ANKRD11","0.917343818261249"
"PRKCQ-AS1","1.05730577334284"
"PNMA8B","1"
"DNAH1","1.02011196350819"
"AGPAT5","1.07135562930814"
"ADGRE2","0.999792488068064"
"FSTL5","1"
"ZNF30","0.9501638603232"
"GAREM2","1"
"LENG1","0.95383275261324"
"ZKSCAN2","1"
"GIMAP2","1"
"EPG5","0.9813353857995"
"USP37","1.01852041338381"
"H4C8","1.01852589641434"
"IGDCC3","1"
"TBC1D32","0.992750621375311"
"MAP10","1"
"TTYH2","1"
"PHACTR1","1"
"SNX2","1.05257142857143"
"CCDC102A","0.936479715532568"
"SDK2","0.9635021938572"
"CENPL","0.98786828422877"
"CTBP1-DT","0.98227940284015"
"FAXC","1.00084245998315"
"MRPL19","1.01594472495349"
"PPFIA2","1"
"PRSS27","1"
"WDR61","1.00217939894471"
"ZNF707","1.00102417042196"
"YPEL3","1.08555426805717"
"NECTIN2","1.0012077294686"
"HECW2","1"
"SPRR2A","1"
"KIF16B","0.997879558948261"
"MAPK8IP3","0.977812995245642"
"BCLAF3","0.989127865752777"
"ZNF263","0.993637520450827"
"ZDHHC24","1.01042442293373"
"SLC25A52","1"
"SPACA6","0.999825510382132"
"KATNBL1","0.981511914543961"
"FOXP1-IT1","0.981755549885175"
"TOX4","0.97894244267665"
"PCDHB16","1.02285442209261"
"RNF217","1"
"STUM","0.998948475289169"
"BLACAT1","0.972705696202531"
"TUNAR","1"
"MED12L","1"
"SLC39A3","0.993630573248408"
"GRHL3","1"
"ZNF471","1"
"TRDMT1","0.932992729416388"
"GASK1A","1"
"LZTS2","1.00620184175907"
"LINC00933","1"
"ADAMTS10","1.00167855644146"
"SAP30L","0.996515679442509"
"CTTNBP2","1.00063157894737"
"MFSD4B","0.978363898619411"
"U2AF1","0.877953091684435"
"DNM1P41","1.00367346938776"
"SLX4","1"
"CEP57L1","0.992711370262391"
"ADM5","1.0415829650462"
"SPRY3","1"
"NIPAL1","0.980392156862745"
"TNIP2","0.990890598744141"
"EPPK1","1.02089572556493"
"CEP126","0.938472622478386"
"SLC2A11","0.99476220406453"
"S100A7A","1"
"KLHDC4","0.977266348582655"
"CLEC2L","1.01625514403292"
"ALS2","1.00820793433653"
"MROH8","0.998541362783913"
"FITM2","1.00718342799866"
"PALMD","1"
"TNFRSF14-AS1","0.993520518358531"
"ERVH48-1","1"
"GSTT1","1.00699060279624"
"METTL4","0.950749741468459"
"GPR158","1.03672413793103"
"LCA5L","1"
"MCM8","0.987553041018388"
"SNORD63B","0.998964803312629"
"NKD2","1"
"ISLR2","1.04168412232928"
"PPP1R3F","1"
"ZNF554","0.992142997446474"
"PRR11","0.986602139582272"
"TRUB2","0.992133186974021"
"RSBN1L","1.00439980076374"
"LRRC4C","1.00252737994945"
"SETX","1.00814876723778"
"OLMALINC","1.11663097787295"
"RUNX2","1.03174856413529"
"SLC22A16","1"
"SLC22A16","1"
"DSEL","1"
"MDGA1","1.03242045912203"
"LINC00865","1"
"PTPRG-AS1","1"
"SLC25A34","1.00251151109251"
"NUDT16L2P","1.00526932084309"
"STYXL2","1.00105174589819"
"IRF1-AS1","0.979693140794224"
"ZBTB11-AS1","1.01053074978938"
"ATXN7L1","0.998383838383838"
"ADGRD1","1"
"AOPEP","1.21867794004612"
"HNF4G","0.96793068527062"
"ZNF624","0.99980280023664"
"HS6ST3","0.973399014778325"
"SLC28A3","1.00642479213908"
"DEPDC1P1","0.986849216357413"
"LINC00662","1.02325306893296"
"WNK3","1"
"LYSMD1","0.998741610738255"
"PSMD6-AS2","1"
"MIR17HG","0.87856613560578"
"TMEM254-AS1","1"
"GFM1","1.01427097661623"
"SNORC","0.983511953833471"
"ADIRF-AS1","0.993126431993335"
"PELI1","0.899209143912717"
"HMGCLL1","1"
"TTC21A","1.00324280502635"
"TMEM132C","1"
"ZNF880","1"
"KIAA1614-AS1","1"
"MUC17","1.08017530291312"
"RNU1-70P","1"
"BAALC-AS2","1"
"THSD7B","1"
"KIAA1210","1"
"GMDS-DT","0.994779703487158"
"ZSWIM5","1"
"ZNF431","1.01437083771469"
"DCAF8-DT","1"
"MIATNB","0.991234221598878"
"ISL2","1"
"MEG8","1"
"CCDC18","1.00217951258173"
"TRAPPC3L","1.01815930664466"
"NOXA1","0.913061280196533"
"PRDM6-AS1","1"
"NXPH1","1"
"SLC5A9","0.998738435660219"
"FGGY","1.00518027351844"
"DNAH5","0.996263163854603"
"CNTNAP4","1.00294860994103"
"NCAM2","1"
"ZNF461","1"
"ATP2C2-AS1","1.00569800569801"
"HECW2-AS1","1"
"DCLK3","0.973096851335193"
"GOLGA6L11P","1.00842459983151"
"ZFYVE28","0.99795835034708"
"KCNJ6","0.993721222268732"
"PCDHB13","1.00716090985678"
"CELF5","0.989524733268671"
"LZTFL1","1.00021061499579"
"MAN1B1-DT","0.906544727064876"
"GGACT","0.951543369546474"
"PRDM16","1"
"SV2B","1"
"MOGAT2","1"
"DTWD1","0.97866344605475"
"DIRC3","1"
"ZDHHC13","1.01716338477914"
"SYT9","1.02264381884945"
"TENM3-AS1","1"
"LINC00543","1"
"BCO2","1"
"LINC02609","1"
"OR2C3","1"
"C10orf71","1.00021061499579"
"MIR1245A","1"
"A1BG-AS1","1"
"LINC00685","0.913019236130471"
"KIRREL1","1.00205930807249"
"SLITRK6","0.983064588775786"
"OR51E2","1.00042122999158"
"MED17","0.897790381661349"
"LRFN1","0.990445859872611"
"PHYKPL","0.944585931325195"
"TRMT13","0.998309196500772"
"BVES-AS1","1"
"NEK4","1.00555170020819"
"CYP8B1","1"
"ZNF3","0.999369085173502"
"MIR3142HG","1.00838414634146"
"CDIN1","1.00293994120118"
"DPP3","1.00162432590475"
"FAM209B","1"
"ASB3","0.985625383469191"
"HELZ2","1.0195020746888"
"PCSK7","0.875980819529207"
"MEGF10","1"
"ANAPC4","0.978650247881017"
"EMX2OS","0.998549523414836"
"QRICH2","1.0077373483898"
"LIN37","1"
"LRRC3","1"
"LRRC29","0.97404398652665"
"TP73","1.07685385169186"
"GALNT16","1"
"RBM11","1"
"LRRC56","0.990808823529412"
"LAMC3","1"
"ZNF771","1"
"ARHGAP8","0.806899326159107"
"CAPN10-DT","1.00498022557492"
"XYLT1","1"
"PCA3","1"
"KDM7A-DT","0.992957746478873"
"XNDC1N","0.957381283528711"
"EML4","1.01232190989603"
"DPH5-DT","0.998363673552874"
"NEURL3","1.04339399160116"
"HSBP1L1","0.968994101705723"
"NUP210L","1"
"WFDC3","1"
"DCDC1","1"
"ZNF541","1"
"SPART-AS1","1"
"CRB3","0.993554006968641"
"ACTL10","0.95476055271626"
"WDR93","1"
"HGS","0.9558295614172"
"PROK2","1"
"CDH6","1"
"SLITRK4","1"
"EFCAB12","1"
"ZNF596","0.985471149854712"
"MIR1224","1"
"ANXA2R-AS1","0.963463065925337"
"TTC17","1.00015174506829"
"PSMA3","0.999316473000684"
"UGT1A6","1"
"UBAP1L","1.01105169340463"
"LINC00954","1"
"HDGFL1","0.996861514319341"
"MREG","0.993727235936868"
"PARP6","0.991182170542636"
"ZNF503-AS1","1.00125944584383"
"SIGLEC17P","1.00021061499579"
"TDRD6","1"
"LRFN2","1"
"BPIFB2","1"
"TRABD","0.99468085106383"
"ISX","1"
"SP3","0.99807178878671"
"FGF10","1.01600673967987"
"LINC00589","0.99750830564784"
"LINGO2","0.999158957106812"
"TRIM55","1"
"RNASET2","0.980072727272727"
"MS4A6A","1"
"MS4A6A","1"
"RAMP2-AS1","0.965777954635893"
"COL20A1","1.00020990764064"
"ANKRD34A","1"
"CCSER1","1.00287120590648"
"SPIB","1"
"LOXL1-AS1","1"
"UBE2G2","1.00021043771044"
"TEX15","1.00063171193936"
"COX4I2","1.00016496205873"
"SLC22A31","0.964828484585323"
"BANF2","1"
"NRK","1"
"ZIK1","1"
"PANK2-AS1","0.971084652623315"
"C6orf118","1"
"ZNF691","1.0076495132128"
"RTL9","1"
"COG6","0.997925741547397"
"RNASEH1-DT","1.01207029741213"
"DNAJC5B","1"
"CMKLR2-AS","1"
"SYT8","0.971298908377284"
"LINC01426","1.00147430497051"
"FAM131A","0.981147212194144"
"GOLGA6A","1"
"FBXO3","1.00630119722747"
"GTSF1L","1"
"GTSF1L","1"
"LINC00629","1"
"DSEL","1"
"NALCN-AS1","1"
"OR52K3P","1"
"LINC00687","1"
"ASXL3","0.999789429353548"
"STK24-AS1","1"
"DOCK8","1"
"DOCK8","1"
"CDH23","0.998949359109056"
"SALL3","0.999789429353548"
"MIR4500HG","1"
"RNU2-52P","1"
"DIRAS1","1"
"LRRC55","1"
"MAGI1","0.994727128921698"
"RBM41","1.02732707087959"
"PDP2","0.941269527387779"
"ZNF890P","1"
"ZSCAN18","1.00596421471173"
"RN7SL587P","1"
"SRGAP3","1"
"HDAC10","1.03624647603705"
"NR2F2-AS1","0.949744152046784"
"CRTC3","1.10088669950739"
"GNAS-AS1","1"
"ZNF853","1"
"PIRT","1"
"SIRPD","1"
"MIR1-1HG","0.999037999037999"
"LMBRD2","1.0103201347936"
"LERFS","0.984258492129246"
"RARS2","1.00063051702396"
"ZFP14","0.999390862944163"
"DDX49","1.003515625"
"SLC17A9","0.890390879478827"
"KCNA7","1.00968828980623"
"SFMBT2","1.00042122999158"
"TMPRSS6","1.00357368089132"
"PYROXD2","0.997752349816101"
"THSD4","1.01782178217822"
"SEPTIN14P6","1.00313676286073"
"MEG8","1"
"SPDYE16","0.997011952191235"
"DPY19L3-DT","0.962447844228095"
"LPIN3","0.997291102312982"
"FANK1","0.947000093309695"
"FAM86DP","0.989038262668046"
"PRR29","0.957971014492754"
"MYH14","0.977430555555556"
"SERGEF","0.985360602798708"
"ZNF233","1.00333402792248"
"DPH3P1","1"
"SAMD10","1"
"ZNHIT6","1.01127511275113"
"SEPTIN4","1.00062137531069"
"WAC-AS1","0.985818296929408"
"CNOT7","0.979166666666667"
"RBM26-AS1","0.96095109220955"
"PDZD2","0.986714975845411"
"FRMD7","1"
"STUB1","0.950508474576271"
"SLITRK2","0.992665036674817"
"DNAH8","1"
"ZMIZ1","0.999579301640724"
"ZFR2","1"
"RSPH4A","0.987726232577491"
"NTNG2","1"
"JAKMIP3","1"
"NAV2-AS4","1.00103777501038"
"PRPF40A","0.998248796047282"
"ZNF630","1.00079713033081"
"SYCE1","1"
