"","X","gene_id","L2FC","L2FCSE","p.value","p.adjust","symbol"
"17348",17348,"ENSG00000168802",-0.0982355847248705,0.162156862691663,0.0779884364821914,0.457412854713787,"CHTF8"
"17349",17349,"ENSG00000141076",0.120323538466318,0.119685515785004,0.109561292187744,0.516928107446046,"UTP4"
"17350",17350,"ENSG00000168807",-0.0182645018185608,0.0973286745298007,0.765656127455948,0.934632938492309,"SNTB2"
"17351",17351,"ENSG00000132612",-0.0592292734914789,0.111523430172757,0.346423641935574,0.73475193865323,"VPS4A"
"17352",17352,"ENSG00000213380",-0.0124263893894298,0.114822195845373,0.781209211929489,0.940411926269127,"COG8"
"17353",17353,"ENSG00000272617",-0.06663635421654,0.130654163134265,0.229690143366587,0.648267279873655,NA
"17354",17354,"ENSG00000258429",-0.0188003648930876,0.122419152495773,0.540916867143081,0.839716308316885,"PDF"
"17355",17355,"ENSG00000132603",0.0266695886116948,0.0930072242341433,0.671653538707081,0.901872848426125,"NIP7"
"17356",17356,"ENSG00000157315",-0.000294398051071445,0.122654573820667,0.990546065364763,NA,"TMED6"
"17357",17357,"ENSG00000132604",0.0809290319423829,0.115168799773365,0.238353019215791,0.653351860198469,"TERF2"
"17358",17358,"ENSG00000103018",-0.0298805061239019,0.0898691125164006,0.635344058023431,0.884491101342526,"CYB5B"
"17359",17359,"ENSG00000102908",0.124721564759444,0.168084572759954,0.0823091699043987,0.468057102395466,"NFAT5"
"17360",17360,"ENSG00000181019",-0.330243049767083,0.191085316567699,0.00517832297685526,0.13447947852015,"NQO1"
"17361",17361,"ENSG00000262136",0.0017458851448814,0.123693544617051,0.91843092960086,NA,NA
"17362",17362,"ENSG00000141101",0.176215216825545,0.145748038892828,0.04147111462222,0.366574407303417,"NOB1"
"17363",17363,"ENSG00000260290",0.0162941264351456,0.101440396481126,0.772906665497496,0.937826013004362,NA
"17364",17364,"ENSG00000198373",-0.06412448066232,0.108295481810367,0.322980029813549,0.719935136835004,"WWP2"
"17365",17365,"ENSG00000196696",0.038323290006089,0.131368712125624,0.0868196070657306,NA,"PDXDC2P-NPIPB14P"
"17366",17366,"ENSG00000255185",0.00598222993456368,0.124672664924104,0.282943930086436,NA,"PDXDC2P"
"17367",17367,"ENSG00000090857",0.0149036512229866,0.0998398293062004,0.806931930376263,0.948079943036434,"PDPR"
"17368",17368,"ENSG00000261556",-0.01388060253661,0.122469877139795,0.606054593954237,0.873843138828423,"SMG1P7"
"17369",17369,"ENSG00000223496",0.0851880886804059,0.109857106941757,0.217867703660919,0.639002563498856,"EXOSC6"
"17370",17370,"ENSG00000090861",-0.01244837566938,0.0921842464485089,0.853052142437222,0.961407647804431,"AARS1"
"17371",17371,"ENSG00000157349",0.0450855283494189,0.109498702065167,0.459569846576737,0.801565077789594,"DDX19B"
"17372",17372,"ENSG00000260537",-0.000709727323246083,0.120069517420011,0.974269419324929,0.992220176792568,NA
"17373",17373,"ENSG00000261777",0.00625928427121226,0.123568811225274,0.718110741856281,NA,"LOC100506083"
"17374",17374,"ENSG00000168872",0.00400179392008888,0.100298136184602,0.949674365718776,0.986721283280334,"DDX19A"
"17375",17375,"ENSG00000157350",-0.0576094463186422,0.124501752146695,0.281049373789822,0.69107313531543,"ST3GAL2"
"17376",17376,"ENSG00000157353",-0.0459172394667319,0.12637640604434,0.305598214757002,0.709250358070052,"FCSK"
"17377",17377,"ENSG00000103051",-0.0203111929215426,0.104178039861088,0.734831667220931,0.923964232276656,"COG4"
"17378",17378,"ENSG00000189091",0.0215883821652828,0.0973563085248575,0.736656116094294,0.923964232276656,"SF3B3"
"17379",17379,"ENSG00000157368",-0.00518208760678762,0.124575051599644,0.397383169448961,NA,"IL34"
"17380",17380,"ENSG00000132613",0.140596752905336,0.157551353946918,0.076242011684961,0.4543026045964,"MTSS2"
"17381",17381,"ENSG00000279569",-0.0099526964067245,0.124886512213104,0.236548267730095,NA,NA
"17382",17382,"ENSG00000103043",-0.00531774821825257,0.104874997566352,0.923604990659401,0.982118174506738,"VAC14"
"17383",17383,"ENSG00000279412",0.0130781067451966,0.124760644348866,0.358171983128243,NA,NA
"17384",17384,"ENSG00000214353",0.0107588868956544,0.123896961013646,0.55388091203172,NA,"VAC14-AS1"
"17385",17385,"ENSG00000279123",0.00494257868143876,0.124527515526449,0.459711773540645,NA,NA
"17386",17386,"ENSG00000157423",0.00352150903965104,0.124400023836652,0.645713426865213,NA,"HYDIN"
"17387",17387,"ENSG00000180917",0.0857624844942879,0.143942673539629,0.146837788015142,0.569129305538153,"CMTR2"
"17388",17388,"ENSG00000172137",-0.00595768624907806,0.124546876537777,0.429352093273014,NA,"CALB2"
"17389",17389,"ENSG00000167377",0.00737798176810495,0.123255398119964,0.711210601826134,NA,"ZNF23"
"17390",17390,"ENSG00000157429",-0.0207711204786864,0.120862848730174,0.571763208421277,0.856970522439082,"ZNF19"
"17391",17391,"ENSG00000140832",0.00672444268374628,0.124756709625735,0.159687314168062,NA,"MARVELD3"
"17392",17392,"ENSG00000040199",0.00901319373591197,0.102731636014196,0.87680435103918,0.967153436575546,"PHLPP2"
"17393",17393,"ENSG00000166747",0.0269173942097462,0.0938365787651168,0.656734555999795,0.896124277923677,"AP1G1"
"17394",17394,"ENSG00000224470",-0.0777762152868207,0.107666395487463,0.247502166665903,0.661629846799159,"ATXN1L"
"17395",17395,"ENSG00000182149",-0.0331355439793563,0.10180319744229,0.587610201973163,0.863126001433154,"IST1"
"17396",17396,"ENSG00000102984",-0.013656186847701,0.118895764324077,0.714276085164084,0.916121130148171,"ZNF821"
"17397",17397,"ENSG00000263232",0.0192406869439601,0.122027712204958,0.553570917899091,0.846996747693035,"ATP5F1AP3"
"17398",17398,"ENSG00000102967",0.0414922145035181,0.107096898686309,0.496850919996145,0.81860372682522,"DHODH"
"17399",17399,"ENSG00000140830",0.194697634882303,0.169974837531015,0.0342489582425368,0.339361117056411,"TXNL4B"
"17400",17400,"ENSG00000260252",0.00263667726029522,0.12438254001912,0.72477103521319,NA,NA
"17401",17401,"ENSG00000140829",0.309299215749058,0.188163976888159,0.00792708062463289,0.170087831546799,"DHX38"
"17402",17402,"ENSG00000118557",-0.00771528042818605,0.124557836685273,0.412510412996542,NA,"PMFBP1"
"17403",17403,"ENSG00000261008",-0.0106839109358707,0.120690848719063,0.736566592370482,0.923964232276656,"LINC01572"
"17404",17404,"ENSG00000259768",-0.00925547713745926,0.108946153734635,0.858446723357542,0.962498869678007,NA
"17405",17405,"ENSG00000261764",-0.00108792384186004,0.124285962513335,0.88733322931791,NA,"KRT18P18"
"17406",17406,"ENSG00000140836",0.00560736755495305,0.107761654414638,0.939954437052552,0.985625378270792,"ZFHX3"
"17407",17407,"ENSG00000259209",0.011095906175795,0.124294891360828,0.480184175143964,NA,NA
"17408",17408,"ENSG00000279591",-0.00277226804239515,0.124463754797457,0.644974381718041,NA,NA
"17409",17409,"ENSG00000271009",0.00415268897682787,0.124166720616998,0.70578543370133,NA,NA
"17410",17410,"ENSG00000260880",-0.00441217001264537,0.124461483671225,0.54845047221967,NA,"HCCAT5"
"17411",17411,"ENSG00000284670",-0.0128416376621793,0.12176435091095,0.662417635948424,0.898536283814144,"RPSAP56"
"17412",17412,"ENSG00000103035",0.00424880268518203,0.0894032901524323,0.991016715777799,0.99721838393131,"PSMD7"
"17413",17413,"ENSG00000259972",-0.0129798416024397,0.125333080936493,0.0827241076399666,NA,NA
"17414",17414,"ENSG00000214331",0.0907877065551769,0.165056276312037,0.0493768557715963,0.390521832438044,"LOC283922"
"17415",17415,"ENSG00000261079",0.00554449934366231,0.124482153457074,0.488444815374864,NA,NA
"17416",17416,"ENSG00000196436",0.00785851947970728,0.123140057311959,0.699480922113438,NA,"NPIPB15"
"17417",17417,"ENSG00000090863",-0.0121505821184292,0.089985554830623,0.843245453025917,0.959387725139383,"GLG1"
"17418",17418,"ENSG00000270945",0.0562001253071515,0.125176039918241,0.296164655010044,0.702846216570941,NA
"17419",17419,"ENSG00000168411",0.0539952787681855,0.0938728470092987,0.410464222598716,0.775210323704573,"RFWD3"
"17420",17420,"ENSG00000262904",-0.000966574529791869,0.122625543591352,0.961089352254618,NA,"TMPOP2"
"17421",17421,"ENSG00000168404",0.0941635490469286,0.126669595578747,0.176206412288441,0.597679603529157,"MLKL"
"17422",17422,"ENSG00000103089",0.01161755578153,0.124269094250182,0.476926561239394,NA,"FA2H"
"17423",17423,"ENSG00000103091",0.0254387771414316,0.101498529778696,0.729185592558794,0.922980442918251,"WDR59"
"17424",17424,"ENSG00000186187",-0.0275108315340539,0.112230289286227,0.605702746845898,0.873802316202273,"ZNRF1"
"17425",17425,"ENSG00000166816",0.00635606972289136,0.123701417753056,0.696949666247038,NA,"LDHD"
"17426",17426,"ENSG00000184517",-0.00570906901819502,0.108501830858412,0.913109865914386,0.979465294986504,"ZFP1"
"17427",17427,"ENSG00000240338",0.000723164916584172,0.124325376417818,0.926045322620576,NA,"LOC100506281"
"17428",17428,"ENSG00000050820",-0.00367891805123792,0.106753824683408,0.947484286685492,0.986239015406721,"BCAR1"
"17429",17429,"ENSG00000280152",-0.00168704396170222,0.124024359996559,0.882312803418812,NA,NA
"17430",17430,"ENSG00000153774",0.112745219341995,0.14415525500603,0.11945015776563,0.531867934668817,"CFDP1"
"17431",17431,"ENSG00000261783",0.00441021572623315,0.124282805355047,0.651300427349548,NA,NA
"17432",17432,"ENSG00000274220",0.00603889601356479,0.123104506300524,0.764009030965149,NA,NA
"17433",17433,"ENSG00000166822",0.0221551415288496,0.113146570212015,0.665685254893767,0.89973497106023,"TMEM170A"
"17434",17434,"ENSG00000183196",-0.0258110998777651,0.125624989216116,0.318553112521091,0.716756802520429,"CHST6"
"17435",17435,"ENSG00000262583",0.0151473578913764,0.125613509303289,0.112409390333171,NA,NA
"17436",17436,"ENSG00000135702",-0.00894791741321475,0.124905582809692,0.14477155198515,NA,"CHST5"
"17437",17437,"ENSG00000205084",0.0127996774383123,0.111837961426118,0.800737460483441,0.945359356274667,"TMEM231"
"17438",17438,"ENSG00000276408",0.00501026905110295,0.124190857811506,0.658457772300503,NA,NA
"17439",17439,"ENSG00000034713",-0.0548754334128454,0.105643998583774,0.392720562338022,0.763202633850421,"GABARAPL2"
"17440",17440,"ENSG00000276523",-0.00291104936477881,0.124466441711596,0.626358609423641,NA,NA
"17441",17441,"ENSG00000065457",-0.103368683353954,0.120198698761959,0.151795044083463,0.576632152469743,"ADAT1"
"17442",17442,"ENSG00000065427",0.0949867789275702,0.113183986094236,0.179916206897703,0.603717680081603,"KARS1"
"17443",17443,"ENSG00000166848",0.0974638979567052,0.147579857794258,0.110593577681781,0.518750107291008,"TERF2IP"
"17444",17444,"ENSG00000261424",-0.0312848164255485,0.128960974693797,0.104994439294085,NA,NA
"17445",17445,"ENSG00000103111",-0.0629453161086719,0.106873134872081,0.337228366616593,0.729027236980917,"MON1B"
"17446",17446,"ENSG00000205078",-0.0430566459702333,0.129793637357909,0.218897303515887,0.639613881853783,"SYCE1L"
"17447",17447,"ENSG00000140876",0.00812793527818296,0.124627824755457,0.371284367036185,NA,"NUDT7"
"17448",17448,"ENSG00000186153",-0.0248672273688136,0.11560672819258,0.60433486591092,0.873121247665231,"WWOX"
"17449",17449,"ENSG00000276007",0.00935065810877937,0.124313777013646,0.496655283299776,NA,NA
"17450",17450,"ENSG00000178573",0.0043028956840762,0.124115123540515,0.708714105663967,NA,"MAF"
"17451",17451,"ENSG00000261390",-0.00356158249275352,0.12430928686171,0.689488311235156,NA,"MAFTRR"
"17452",17452,"ENSG00000259867",0.0100089850285305,0.12338755926854,0.628185032695753,NA,NA
"17453",17453,"ENSG00000166446",-0.0497743998065117,0.135889065950146,0.0848412876114751,0.474804332960712,"CDYL2"
"17454",17454,"ENSG00000260896",0.0151487845720203,0.12468430692951,0.384770662207628,NA,"ARLNC1"
"17455",17455,"ENSG00000103121",-0.0734317510508015,0.114659282923832,0.272669056545405,0.683435501987993,"CMC2"
"17456",17456,"ENSG00000278985",-0.00912802607270258,0.12475818293195,0.291878872361327,NA,NA
"17457",17457,"ENSG00000166451",-0.0113608127029713,0.103246954579324,0.839597926094417,0.959016009679227,"CENPN"
"17458",17458,"ENSG00000284512",-0.00346992221242399,0.124313227401697,0.689440546001504,NA,NA
"17459",17459,"ENSG00000261061",0.0235969592103423,0.117858051411743,0.599924530772628,0.869941324656754,NA
"17460",17460,"ENSG00000166454",0.0589125455871438,0.107592307744527,0.362399716613621,0.746585434485797,"ATMIN"
"17461",17461,"ENSG00000260643",0.000838074461472118,0.123067122749911,0.97133024653702,NA,NA
"17462",17462,"ENSG00000245059",-0.000907703964631903,0.124234850895118,0.916558799689352,NA,NA
"17463",17463,"ENSG00000140905",0.0125792322807912,0.118243157986672,0.754962115446293,0.930715938542736,"GCSH"
"17464",17464,"ENSG00000166473",-0.0249370693478715,0.126655174708779,0.205685890166425,NA,"PKD1L2"
"17465",17465,"ENSG00000261609",0.0462959029486151,0.115444040138639,0.420373864263382,0.780547993928508,"GAN"
"17466",17466,"ENSG00000153815",0.0659443562184657,0.120668939569164,0.283817739527712,0.692722833559721,"CMIP"
"17467",17467,"ENSG00000260229",-0.00805849167785547,0.123605089464133,0.651956319291924,NA,"PPIAP51"
"17468",17468,"ENSG00000279841",-0.00260553893488483,0.12405998527953,0.817086311670196,NA,NA
"17469",17469,"ENSG00000197943",0.0277796483064679,0.124059099268927,0.404472420920777,0.770227238500521,"PLCG2"
"17470",17470,"ENSG00000184860",0.0251978916678133,0.117672154302554,0.581508677269646,0.859686575762194,"SDR42E1"
"17471",17471,"ENSG00000135698",0.342804857758203,0.362821226026428,0.0115695030173558,0.205795408182466,"MPHOSPH6"
"17472",17472,"ENSG00000140945",0.0506933327231954,0.0932792634311821,0.439240016466393,0.790425864612015,"CDH13"
"17473",17473,"ENSG00000260228",-0.00356743011359498,0.124157428812146,0.742472506293046,NA,"LOC102724163"
"17474",17474,"ENSG00000230989",-0.100745859753565,0.111944565966065,0.159009666093711,0.583880509739168,"HSBP1"
"17475",17475,"ENSG00000103150",-0.0360194260319736,0.116711709288864,0.485455026696669,0.813178689371005,"MLYCD"
"17476",17476,"ENSG00000260300",0.00753732877184263,0.124790867823882,0.173746164482738,NA,NA
"17477",17477,"ENSG00000140961",0.0025035933303221,0.117273948988248,0.898850350776108,0.973428730903435,"OSGIN1"
"17478",17478,"ENSG00000103154",0.0110907399048905,0.12373048877438,0.577489615958252,NA,"NECAB2"
"17479",17479,"ENSG00000140943",-0.09925315599748,0.108000889368176,0.163255354789519,0.587243200706554,"MBTPS1"
"17480",17480,"ENSG00000274677",-0.00452075658553742,0.123820635307563,0.75146466198655,NA,NA
"17481",17481,"ENSG00000260018",-0.0149317623499817,0.124459257699067,0.420685573573066,NA,NA
"17482",17482,"ENSG00000103160",-0.0327752207737892,0.101830407772558,0.590346619172302,0.865267595042381,"HSDL1"
"17483",17483,"ENSG00000154099",0.0228191367496842,0.126437429372293,0.192856095775246,NA,"DNAAF1"
"17484",17484,"ENSG00000103168",-0.0223684043124972,0.117547078506998,0.612212861352687,0.875989901497476,"TAF1C"
"17485",17485,"ENSG00000103175",-0.0948589475657567,0.160757749561244,0.0832762511472627,0.471141052556722,"WFDC1"
"17486",17486,"ENSG00000064270",-0.00161779548051935,0.123861384782546,0.897145654338562,NA,"ATP2C2"
"17487",17487,"ENSG00000140950",-0.0613950831350273,0.115707979449397,0.327072153553515,0.722541284808033,"MEAK7"
"17488",17488,"ENSG00000103187",-0.00324800171616696,0.090878832647739,0.989713444854944,0.99721838393131,"COTL1"
"17489",17489,"ENSG00000135686",-0.3333604274185,0.242234512173191,0.00912041689520694,0.17931332256845,"KLHL36"
"17490",17490,"ENSG00000103194",0.0307505989896545,0.091215760157483,0.641291895127889,0.887812723634309,"USP10"
"17491",17491,"ENSG00000103196",-0.475332789770723,0.178343742567777,0.000457655367130953,0.0330613371172413,"CRISPLD2"
"17492",17492,"ENSG00000260859",0.0016820741152467,0.124234811349232,0.852940750913081,NA,NA
"17493",17493,"ENSG00000153786",-0.0423317497642522,0.0961036236004745,0.509527308336183,0.825096612022442,"ZDHHC7"
"17494",17494,"ENSG00000135709",-0.0165870032558402,0.112119816018356,0.743800500532094,0.926580245169152,"KIAA0513"
"17495",17495,"ENSG00000131149",-0.00402024093337114,0.0937944472716467,0.936358218599252,0.985198677733112,"GSE1"
"17496",17496,"ENSG00000179219",0.00657658627995448,0.124559947702671,0.410986056130324,NA,"LINC00311"
"17497",17497,"ENSG00000263968",0.00199250084906663,0.124026563060376,0.870325919856289,NA,"RN7SL381P"
"17498",17498,"ENSG00000131153",-0.187615435002935,0.151849604190352,0.0374309052330731,0.351826360219769,"GINS2"
"17499",17499,"ENSG00000154102",-0.0147323441797984,0.118125799075297,0.714397155577828,0.916121130148171,"C16orf74"
"17500",17500,"ENSG00000275393",-0.00474795370828214,0.124406459889952,0.575845631515119,NA,NA
"17501",17501,"ENSG00000131148",-0.00518280430100427,0.105602098930566,0.927053685054315,0.983219248545253,"EMC8"
"17502",17502,"ENSG00000270184",0.00607616987487453,0.124307801901704,0.572004418270552,NA,NA
"17503",17503,"ENSG00000131143",0.0203817076023777,0.0943138937938433,0.73559268837216,0.923964232276656,"COX4I1"
"17504",17504,"ENSG00000270058",-0.00156314481364059,0.124429454519478,0.804864717495095,NA,NA
"17505",17505,"ENSG00000268388",0.0255306574806753,0.119644100930327,0.546981177621571,0.842920327561738,"FENDRR"
"17506",17506,"ENSG00000103241",0.00444767884980629,0.113594308880498,0.926063631020061,0.98312324819587,"FOXF1"
"17507",17507,"ENSG00000270020",-0.0012174385873443,0.12427267823769,0.87594790822258,NA,NA
"17508",17508,"ENSG00000103248",-0.00370474980181995,0.108375806958882,0.942461063616229,0.985625378270792,"MTHFSD"
"17509",17509,"ENSG00000280278",0.00503527236903183,0.124383798749359,0.578600650461503,NA,"FLJ30679"
"17510",17510,"ENSG00000260944",0.00716507373772961,0.124734746057362,0.272140009355007,NA,"FOXC2-AS1"
"17511",17511,"ENSG00000176692",-0.0232125426942626,0.101679093678613,0.700289727551079,0.910631650863013,"FOXC2"
"17512",17512,"ENSG00000176678",-0.0179208412719917,0.109446594679138,0.736795143234335,0.923964232276656,"FOXL1"
"17513",17513,"ENSG00000261175",-0.00114493348602774,0.124270473892986,0.89207393027184,NA,"LINC02188"
"17514",17514,"ENSG00000260456",-0.0220110286068134,0.126117546221335,0.223507075379795,NA,"C16orf95"
"17515",17515,"ENSG00000270006",0.0371693792557496,0.132047440008798,0.0185197324335358,NA,"LOC101928659"
"17516",17516,"ENSG00000103264",-0.0582533830505545,0.120897733866878,0.316508326574646,0.715694984329469,"FBXO31"
"17517",17517,"ENSG00000269901",-0.000169007943356731,0.124181150196383,0.980904946512157,NA,NA
"17518",17518,"ENSG00000140941",0.0208779619524916,0.0923513316531249,0.738623025561965,0.924766936450175,"MAP1LC3B"
"17519",17519,"ENSG00000140948",-0.0208126117832929,0.0959923006583989,0.73898710215088,0.924860672728818,"ZCCHC14"
"17520",17520,"ENSG00000276393",0.00790138709093866,0.124734150243179,0.263288297679652,NA,"NR3C1P1"
"17521",17521,"ENSG00000260750",0.00873369645155322,0.122569708997294,0.71612571046189,NA,NA
"17522",17522,"ENSG00000269935",0.00398892430518176,0.124370886415238,0.636363947939754,NA,NA
"17523",17523,"ENSG00000154118",-0.132498923711533,0.163793849617863,0.0796151062975331,0.461197806619785,"JPH3"
"17524",17524,"ENSG00000226180",-0.0235217444671078,0.126822295912517,0.146617024087648,NA,"LOC100129215"
"17525",17525,"ENSG00000104731",-0.0137565904290906,0.104302802482314,0.798850867503326,0.944974687870447,"KLHDC4"
"17526",17526,"ENSG00000260671",0.01037343224162,0.124952449838922,0.202733607473025,NA,NA
"17527",17527,"ENSG00000260498",-0.00141823249957229,0.124397445306071,0.810871341105511,NA,NA
"17528",17528,"ENSG00000260177",-0.00303884782875352,0.124472522898725,0.612307791521217,NA,NA
"17529",17529,"ENSG00000103257",-0.157305838923323,0.180724968904476,0.0562085851470022,0.409647139452461,"SLC7A5"
"17530",17530,"ENSG00000278598",-0.00615873946389226,0.124353883623198,0.547277619678038,NA,"MIR6775"
"17531",17531,"ENSG00000260466",0.00210930888478296,0.124173648446153,0.831741529257293,NA,NA
"17532",17532,"ENSG00000172530",0.0196188960708256,0.110598496838342,0.713453279228152,0.915793980973314,"BANP"
"17533",17533,"ENSG00000225614",-0.112442204267863,0.16011095779737,0.0964924543011821,0.493609047301237,"ZNF469"
"17534",17534,"ENSG00000179588",0.0283106628671689,0.118067872308367,0.54236100017348,0.840780741809686,"ZFPM1"
"17535",17535,"ENSG00000261744",-0.00716684434914315,0.124643500446029,0.343181084527077,NA,"LOC100128882"
"17536",17536,"ENSG00000158545",0.11965194145235,0.13667004081758,0.109952403077601,0.517541915353247,"ZC3H18"
"17537",17537,"ENSG00000051523",-0.0975964769022773,0.167340767465546,0.0625637731481602,0.421703746321103,"CYBA"
"17538",17538,"ENSG00000167508",-0.197038176462702,0.274311639770975,0.0286155381417873,0.310655570184575,"MVD"
"17539",17539,"ENSG00000260630",-0.0262963292784999,0.125304428196571,0.34287118972193,0.732554704769839,"SNAI3-AS1"
"17540",17540,"ENSG00000185669",-0.00374472266209363,0.123609396721285,0.813769870880226,NA,"SNAI3"
"17541",17541,"ENSG00000158717",-0.0129424525679434,0.10878607679851,0.809376838466576,0.948618587679993,"RNF166"
"17542",17542,"ENSG00000174177",-0.0314109934785044,0.118733500986321,0.501886149215327,0.821847736081612,"CTU2"
"17543",17543,"ENSG00000278341",0.0101349792056212,0.124574519017295,0.409059943669587,NA,NA
"17544",17544,"ENSG00000103335",-0.205550160791273,0.204386715339553,0.0292821955300468,0.313685519615626,"PIEZO1"
"17545",17545,"ENSG00000260121",0.00715422818347921,0.124206425243214,0.574690244935939,NA,NA
"17546",17546,"ENSG00000224888",0.00205040003591699,0.124249374504024,0.822641695145173,NA,NA
"17547",17547,"ENSG00000167513",-0.0245147764044803,0.111715332467495,0.636215784116278,0.885209412547995,"CDT1"
"17548",17548,"ENSG00000198931",-0.0126268067022769,0.116979229018986,0.77014095212782,0.936576254720385,"APRT"
"17549",17549,"ENSG00000141012",-0.319810957785035,0.197215177401584,0.0072891013601924,0.161257022236925,"GALNS"
"17550",17550,"ENSG00000167515",0.00964378268297647,0.108059063423923,0.858993249699554,0.962685889868218,"TRAPPC2L"
"17551",17551,"ENSG00000259881",-0.00442472076026522,0.124416243078251,0.579758536324584,NA,"LOC101927793"
"17552",17552,"ENSG00000256982",0.0114273427691193,0.124111131936839,0.507945605850149,NA,NA
"17553",17553,"ENSG00000176715",-0.0221219579497732,0.113955941138249,0.656540834186484,0.896116115164221,"ACSF3"
"17554",17554,"ENSG00000129910",-0.00713462471685864,0.124579349733678,0.399297141250735,NA,"CDH15"
"17555",17555,"ENSG00000259877",0.0682158809357496,0.146296187683506,0.0699386444885729,0.439650282798753,NA
"17556",17556,"ENSG00000170100",0.176354009319828,0.196581912020681,0.0438741785154802,0.374212252626894,"ZNF778"
"17557",17557,"ENSG00000167522",0.293706937496931,0.235341977936413,0.012731091895151,0.217691258727742,"ANKRD11"
"17558",17558,"ENSG00000268218",-0.000734254229521131,0.123753765606533,0.959246119575351,NA,NA
"17559",17559,"ENSG00000260279",-0.00757061238052585,0.124230236140274,0.552995415544335,NA,"LOC105371414"
"17560",17560,"ENSG00000261253",-0.00232997817166442,0.123150668669124,0.901810875652002,NA,"LOC100287036"
"17561",17561,"ENSG00000197912",-0.0291990600585682,0.104151885757039,0.625450332618088,0.880744818858779,"SPG7"
"17562",17562,"ENSG00000261118",-0.00662013470593987,0.1243628664074,0.528626006295494,NA,NA
"17563",17563,"ENSG00000167526",-0.0687332685854339,0.129193767275763,0.388051281419355,0.76094818724126,"RPL13"
"17564",17564,"ENSG00000178773",-0.0341278735926418,0.118982986893628,0.477093811155906,0.808814563594109,"CPNE7"
"17565",17565,"ENSG00000015413",0.00642595992885334,0.124722237414753,0.220266876637605,NA,"DPEP1"
"17566",17566,"ENSG00000131165",-0.0697217839679894,0.131912600357751,0.219728158075021,0.640193507515112,"CHMP1A"
"17567",17567,"ENSG00000167523",-0.0153950212612576,0.108152871626199,0.776749199727065,0.938248058519612,"SPATA33"
"17568",17568,"ENSG00000185324",-0.0511652954964409,0.125054894970725,0.31386193877964,0.715259594256308,"CDK10"
"17569",17569,"ENSG00000260259",0.00782753808484071,0.1224388551739,0.745197970082093,NA,"LINC02166"
"17570",17570,"ENSG00000275734",-0.0104751107027039,0.124896676011954,0.240889254822325,NA,NA
"17571",17571,"ENSG00000158792",-0.0594228875687016,0.138838188425119,0.118153898892096,0.5305129171798,"SPATA2L"
"17572",17572,"ENSG00000075399",-0.0127853618238131,0.116892542959727,0.76167727932056,0.932767217310451,"VPS9D1"
"17573",17573,"ENSG00000261373",0.92624755125981,0.237490837691013,4.29226407002513e-06,0.00099260309898724,"VPS9D1-AS1"
"17574",17574,"ENSG00000158805",0.0239797159500961,0.109981718165437,0.658258147104057,0.896468887131772,"ZNF276"
"17575",17575,"ENSG00000187741",-0.170346797705927,0.259006609397992,0.0317864785564244,0.325914747933196,"FANCA"
"17576",17576,"ENSG00000204991",-0.0534807381754741,0.128647675264597,0.263506237456393,0.675496529463502,"SPIRE2"
"17577",17577,"ENSG00000141002",-0.0947487957582171,0.11300346950393,0.175590861495677,0.597595765180176,"TCF25"
"17578",17578,"ENSG00000258839",0.00134526246733948,0.120329490580931,0.967494242712409,0.990662902399046,"MC1R"
"17579",17579,"ENSG00000258947",-0.0190158896037067,0.123519076928646,0.480671110403548,0.81053297447455,"TUBB3"
"17580",17580,"ENSG00000140995",-0.0576033469817848,0.124503489372299,0.300930983320185,0.705550476790054,"DEF8"
"17581",17581,"ENSG00000177946",-0.0590981339528489,0.120738305510509,0.315047370950175,0.715526910376197,"CENPBD1"
"17582",17582,"ENSG00000223959",0.037279809724045,0.116910272878243,0.471775739706552,0.808037801797315,"AFG3L1P"
"17583",17583,"ENSG00000003249",-0.105478779071423,0.144576010258423,0.125539943922572,0.540409180405221,"DBNDD1"
"17584",17584,"ENSG00000141013",0.102895696938709,0.156390398325077,0.105745430179058,0.512091355031246,"GAS8"
"17585",17585,"ENSG00000221819",-0.00296778807475044,0.124282079877841,0.740921757208042,NA,"GAS8-AS1"
"17586",17586,"ENSG00000222019",0.0061512273843816,0.124265916506383,0.586975062079033,NA,"URAHP"
"17587",17587,"ENSG00000261812",-0.004781930513778,0.124265564213246,0.640452401899678,NA,"TUBB8P7"
"17588",17588,"ENSG00000260923",0.0186859344238808,0.125713997903639,0.218970119525857,NA,NA
"17589",17589,"ENSG00000272636",-0.00250164585687651,0.124196876568877,0.798602564140495,NA,"DOC2B"
"17590",17590,"ENSG00000181031",-0.0574309395970475,0.130218879363879,0.257208241016171,0.669407367191756,"RPH3AL"
"17591",17591,"ENSG00000187624",-0.0588696422475363,0.126904095437825,0.273509732682278,0.684432032883565,"C17orf97"
"17592",17592,"ENSG00000183688",-0.0194110259639312,0.0973334565078543,0.765439959021795,0.934553443263163,"RFLNB"
"17593",17593,"ENSG00000141252",-0.00272405589032439,0.0901183958089773,0.964294354224937,0.989840845080832,"VPS53"
"17594",17594,"ENSG00000244097",0.0202867167436432,0.125466040231838,0.295455117403859,NA,"RPS4XP17"
"17595",17595,"ENSG00000167695",-0.0127539328365604,0.0964600889088642,0.852539215678483,0.961399746243641,"TLCD3A"
"17596",17596,"ENSG00000179409",-0.0728318229202032,0.130923511265217,0.21974518186895,0.640193507515112,"GEMIN4"
"17597",17597,"ENSG00000231784",0.0174626546589353,0.123537159883733,0.498149341625111,NA,"DBIL5P"
