"Gene_Symbol","Andocsb"
"ZBTB33","0.986954828660436"
"AMN1","1.00515055467512"
"EXOC6","0.966305888416441"
"ZNRF2","1.01184512019884"
"DHX33","0.977462461179018"
"SUSD1","1.05303806985168"
"QSER1","0.994061290789828"
"JDP2","1.00487448208628"
"GDAP1","1"
"GDAP1","1"
"RCAN3","1.00619798997457"
"CLCN5","1.00193396878022"
"MXD1","1.02324122394274"
"CERT1","1.01702011963023"
"PRSS23","1.11931553528965"
"BNIP2","1.06562311860325"
"DNER","1"
"POC1B","1.02223615792637"
"ZBTB2","1.03991762069174"
"ELMOD3","1"
"CCDC34","0.981303830263987"
"BDP1","0.995809763251624"
"ALS2","0.97829967120714"
"CAPN5","0.99069692580074"
"MED19","0.984536662168241"
"HIPK3","1.06292616403663"
"RUNDC1","1.01678048780488"
"PKN3","0.996318607764391"
"SLC18B1","0.983189893804419"
"SMIM29","1.00307386312268"
"CRTC2","0.993177277696106"
"HAUS8","1.03395837360655"
"DNAL1","0.960837887067395"
"FAM241B","0.981791234384925"
"CHST14","0.986274509803922"
"PPP4R2","1.07155976019683"
"ALYREF","0.951455509479895"
"LYSMD3","1.02819237147595"
"ZNF830","1.00708991298743"
"IFT172","0.966641735228123"
"ADSS1","0.927645788336933"
"PCGF5","1.0050390710582"
"MITD1","1.01936004302232"
"FAM133CP","1.02574457344775"
"RPS6KA3","1.02027194066749"
"PPIA","0.977785127611488"
"GORAB","1.04038299894017"
"PIP4P2","1.05470156488021"
"ARL5B","1.01583650782242"
"CHML","0.982725189494095"
"NSUN4","1.0011927313548"
"JMY","1.02309070857458"
"MIGA2","0.997979797979798"
"USP19","0.992900054614965"
"APH1B","1.02003416679609"
"GTPBP1","0.992890004182351"
"ZNRF3","1.02150264191461"
"TMEM42","0.970896464646465"
"SHPRH","0.980496961598422"
"CHST11","1.00316151202749"
"KLHL15","1.01978239366963"
"KDM5A","1.00445726271631"
"SFXN5","0.999628850674255"
"LMTK2","1.08561764498626"
"UNK","0.988055626653016"
"C19orf25","0.986260982369243"
"PTPN21","0.990921985815603"
"ARL14EP","0.975620716773396"
"MALSU1","0.993537606356677"
"TCEA3","0.953669602348545"
"RAPGEF1","1.01187031678908"
"STARD4","1.04897983183395"
"RASA2","1.11212314418435"
"CYP2U1","1.0020618556701"
"TEN1-CDK3","0.922035597894209"
"PHACTR1","1"
"TMC4","0.934001857010213"
"ARRDC1","0.993521069278645"
"C18orf25","0.993681033669716"
"TBC1D20","1.05860242610627"
"CTU2","0.974816750127005"
"LINC00938","1.03457705555994"
"ANAPC11","0.989645580978017"
"VAT1L","1"
"ERGIC2","1.00027859033292"
"PAQR8","0.889287686361127"
"CLIP4","1.02570253598355"
"ADNP","1.01506456241033"
"RELL1","1.10800564929755"
"PPP1R35","0.956229495078819"
"PAPLN","0.999649344273792"
"RASSF4","1.00056116722783"
"DUSP22","1.05477664098354"
"TRIM41","0.9311986863711"
"HES6","0.979371895259746"
"FAM89A","0.986858478254272"
"CEP120","0.956593280021062"
"CREB3L4","0.924017401740174"
"RMI2","0.90758984746647"
"ZMPSTE24-DT","1.04435718440954"
"PIK3AP1","1.06506457413765"
"FNIP2","1.02131103318047"
"HOXB9","0.985427788197951"
"STXBP6","1.02119883040936"
"DIPK2A","0.997323256180129"
"CCNQ","1.01158880945386"
"TANGO6","0.996104796969212"
"RNF115","0.991487414187643"
"GGT7","0.999335194787927"
"PPIL4","1.01059419622294"
"NLRC5","0.918689934243804"
"DCAF1","0.979304353222253"
"TSTD1","0.984803118467883"
"ZBTB47","0.994596680818217"
"FAM222A","0.997410874327823"
"RCCD1","0.923792990665962"
"TMCC3","1"
"NHSL1","0.992780884595831"
"CAMSAP3","0.976253883710608"
"MAVS","0.980840678953886"
"ZCCHC7","0.959844480894235"
"FLT1","1"
"FLT1","1"
"NRARP","0.988120950323974"
"ELMOD2","0.988524893577642"
"RIF1","1.02091503267974"
"PHETA2","1.00028243800486"
"USP32","1.00640336736522"
"ZNF641","1.01919339164237"
"HEATR5A","0.90188149396237"
"ASB7","1.05661583151779"
"ABRAXAS1","0.95150836472225"
"PODN","0.984248788368336"
"BMF","1.00453074433657"
"ORAI1","0.970878917604778"
"KITLG","0.990699716600806"
"NSMCE2","0.978149240686114"
"CFAP73","1.00435270991295"
"BLOC1S5","0.994227741822634"
"SBK1","0.99664147774979"
"RIPK1","1.02203529304197"
"IER5L","0.980932436900694"
"TTC5","1.01139247978278"
"ZSCAN29","0.969835003542869"
"ZFAT","0.999388939810571"
"KRT10-AS1","0.988934457943202"
"TRIM11","0.983347893998359"
"FAM102B","1.03010735753471"
"CHTF18","0.938510772044117"
"PTPRS","1"
"DIRAS1","1.00028081999438"
"PSPC1","0.997874806800618"
"BRMS1L","1.04016620498615"
"RBSN","0.964263768959607"
"LINC02381","1.00042087542088"
"FAM110A","1.0004114210483"
"NEIL2","0.891351391687187"
"CWC22","1.01504559270517"
"TMEM192","0.983562813533995"
"ZNF618","1.00627342972994"
"ENTPD5","0.981584134023158"
"UMAD1","0.982460767506264"
"REEP6","0.946179917513986"
"FHDC1","1.04951861943688"
"TMTC3","1.01494014049669"
"DGKQ","0.952579347857535"
"MTG2","1.00012645422357"
"DNAAF9","1.01525773195876"
"DCBLD1","0.998734291655366"
"CENPV","0.984830534067415"
"UBE2QL1","0.967479674796748"
"CASTOR1","0.999789429353548"
"FAM167A","1.03018268467037"
"NDUFV3","0.983514756721236"
"SENP1","0.984596676124848"
"OSMR","1.00968828980623"
"PHYHIPL","1"
"RAD54L2","0.999427590154551"
"SEPTIN8","0.985295037857456"
"THOC2","0.978173563820499"
"MIS18BP1","0.917501505446981"
"EEF1AKMT2","0.985431425976385"
"EBLN3P","1.00653856418468"
"SFT2D3","1.00284233405785"
"ANKRD44","1.00701754385965"
"NUDCD2","1.01969736498826"
"TMEM25","1"
"HIF1AN","1.01989588165558"
"PANK1","0.901304454836328"
"ZFAND2A","1.11592544925878"
"MUC12","0.98267244251916"
"CDCA2","1.0165980058511"
"ANKRD10-IT1","0.967636707013477"
"DAAM1","1.00784673392439"
"EPN1","0.963132385775745"
"WDSUB1","0.999701700308243"
"USP42","0.98011434253045"
"SH2D3C","1"
"ZNF521","1.0068800898624"
"UNC13D","1.00086067233698"
"SLC26A11","0.992166652319876"
"SNX18","1.04775672728195"
"CISD2","1.01725071555659"
"MUC20-OT1","0.979323749204115"
"PRRX1","1"
"RBBP9","0.925538824918807"
"FAM114A1","0.95929734361611"
"FCHSD1","0.949271607070882"
"GJA5","1.00014040999719"
"CMPK2","1.03365949119374"
"NEURL4","0.813473066804675"
"QSOX1","0.992138026620785"
"NAPRT","0.995073114973789"
"C8orf82","0.973263442455412"
"FOXN2","1.07739302030114"
"SAMD4B","1.0214154599225"
"FOXK1","0.985821636183185"
"PRR12","0.937993484622605"
"LRTOMT","0.967606330365974"
"AMIGO1","0.954025169164611"
"DERL2","0.990784954343637"
"FAM20C","0.977382129904385"
"SVBP","1.01777059773829"
"SLC27A1","1.01424401634559"
"USP37","0.997971602434077"
"PFKFB2","0.984409654272668"
"CHURC1","1.02119835604586"
"SLC25A42","1.00645374813834"
"WDR81","0.989381253828875"
"RNF169","0.990067670814233"
"SLFN11","1"
"CYP4V2","0.954948882148073"
"TXNDC16","1.02579945799458"
"LYSMD2","0.990398519289722"
"MRPS9","0.973896024464832"
"CNRIP1","1"
"FAM174A","1.00846354166667"
"ZNF251","0.993791390728477"
"MIR205","1.00014040999719"
"CCDC71L","1.00223245430445"
"IKZF4","0.97854635287999"
"SESTD1","1.00564437793705"
"ROBO2","1.00042122999158"
"FIBIN","0.997698263234986"
"ATP8B2","1"
"PPM1K","0.987629284120868"
"FMC1-LUC7L2","0.980414937759336"
"SLC25A30","0.991769107429182"
"POLR1F","1.00550291426525"
"ATP11C","0.990939790791533"
"RFX1","0.916814900073245"
"CENPT","1"
"EMB","1.00881982360353"
"MORN2","0.97600498597694"
"KIFC2","0.990593577684074"
"LINC00294","1"
"ABHD15","1.01153896019707"
"EFCAB7","0.908897350857798"
"AIDA","1.0001757345705"
"CHMP4C","1.04157282282282"
"FAM20A","1"
"ZFP1","0.877675840978593"
"OGFRL1","1"
"TENT5C","1.01372322688213"
"NTPCR","0.978956308389167"
"TAMM41","1"
"KIAA1143","0.977851532249143"
"LSM11","1.01763924127099"
"ZNF362","0.991903964265773"
"STOX2","1.02623732856291"
"PHACTR4","1.02043453679024"
"CPXM2","1"
"HEYL","1"
"AFAP1L2","1.07362427154233"
"SLC25A46","1.01935748532164"
"RNF168","1.01512743539938"
"CYB5D1","0.985801217038539"
"CLMP","1"
"ZFAS1","0.981036275769254"
"TTC32","0.98267131242741"
"NR2C2AP","0.931907463989524"
"MPEG1","1.00404124860647"
"FBXL20","0.977635295015648"
"TENT4B","0.992056589551806"
"PHYHD1","1"
"MRPS25","0.990850578693682"
"DENND1A","0.927053699996488"
"SUMF1","0.973593628300796"
"LYPLAL1","1.01215017714055"
"PDP2","0.991505048886039"
"MUSTN1","1"
"ARHGEF19","0.936467236467236"
"DNAJC25","0.989458715879935"
"ASB8","1.01894961763383"
"FAM110C","0.952045046717406"
"PKIA","1"
"GXYLT1","0.994711133569143"
"MEGF6","0.99160945842868"
"COMTD1","0.941974730931212"
"ATG4D","1.01611432046215"
"RFLNB","0.999159663865546"
"HVCN1","0.987125844866431"
"GRPEL2","1.0264801201486"
"LRRN1","1"
"RNF217","1"
"GFPT1","0.998461399221649"
"WDR35","0.981622891667366"
"XXYLT1","1.00167745027558"
"LCOR","1.00702641933671"
"ABL2","1.02136880354702"
"NFIC","0.932622312510581"
"CHCHD1","0.985507246376812"
"ZC3H7A","1.02083693086974"
"C17orf58","0.996891672465785"
"USP13","0.927399238545359"
"PPP1R14C","1.11853043711451"
"LRIG3","1.02399227612841"
"ZNF518B","1"
"COMMD2","1.01218491789562"
"EGFLAM","1"
"ZDHHC23","0.967225568397634"
"SOX8","0.997867187217583"
"ARPC5L","0.978926120306823"
"ANAPC4","0.962274382213959"
"AP1G2","0.999900348779273"
"SCFD2","0.884057971014493"
"ZNF407-AS1","1.01290541687893"
"DMKN","0.950011482814055"
"FNDC1","1"
"TMTC1","0.985117817279868"
"CENPW","1.01163512255662"
"ATF6","1.01847692630192"
"C12orf73","0.994357256215835"
"HTRA3","1.03813559322034"
"RHBDD1","1.0010162601626"
"LINC00680","0.99124962282857"
"GOLGA3","1.00384366556304"
"EAF1","0.988737212379385"
"CADM3","1"
"UBE2R2","0.979970563767838"
"RALBP1","0.978280141843972"
"MED11","0.967427955643619"
"CAMK1D","1.02172490511713"
"CXCL17","1.00013762730526"
"PRR15","1.06295149638803"
"ZBTB41","1.00479086051225"
"BTF3L4P2","1.11192338206959"
"DENND6A","1.03863271392521"
"PRPF40B","1.0079102281089"
"RN7SL731P","0.972351357964277"
"MTR","0.935777814153981"
"VSTM2L","0.999789429353548"
"KPNA6","1.00075497022062"
"DEPDC1B","1.0326565143824"
"FGD5","1"
"FGD5","1"
"CAPRIN1","1.00500731838841"
"NOSTRIN","0.996874778038213"
"DNAJA2","1.00282670145684"
"LCLAT1","1.01245322372861"
"ADAMTS12","1"
"NAA15","0.994113461414063"
"RNPC3","0.98446155924875"
"NIPAL2","0.972752321665476"
"FAM78A","0.995624502784407"
"RPP14","0.982187196372665"
"PPP1R14A","1"
"TMCO4","0.977678363390652"
"WASL-DT","1.03397963180572"
"SLC25A40","1.01149425287356"
"LATS2","1.15934199134199"
"ASPHD2","0.987541528239203"
"ERICH1","0.979741837509491"
"DPP8","1.01460134486071"
"C1orf226","1.03975769985496"
"KDM1B","1.05064102564103"
"GNPDA2","1.01354581673307"
"FAM177A1","1.03170206217298"
"PLXNA2","0.995826946005791"
"PDIA3","1.00895920701487"
"RASAL2","1.00708065435013"
"PLD6","0.957357823481223"
"YDJC","1.00125251865164"
"CCDC159","0.99878677585684"
"TBC1D22A-DT","0.887751475083529"
"SLC39A11","1.02044484385531"
"ZBTB4","1.00174732821326"
"LAMA1","1"
"BACE2","0.977948717948718"
"PACSIN1","1"
"EEF1AKMT1","0.861407407407408"
"METTL7B","0.976139492199449"
"MEDAG","1.00547598989048"
"RELT","1.00440622179753"
"TMEM256","0.983360433604336"
"ANKRD40","1.0664162283997"
"MOB3C","0.983192147371252"
"GLT8D2","1"
"ZNF414","0.987914230019493"
"RTTN","0.921531701192718"
"CCDC18-AS1","0.944049312470365"
"ZNF697","0.994926040591675"
"DNALI1","1"
"B3GLCT","1.00673967986521"
"PDE5A","1.00510546822518"
"COG5","1.00448933782267"
"CCDC146","1"
"CLN8-AS1","0.952351863164325"
"LEPROT","1.01710931347985"
"JOSD2","1.03420152591423"
"C11orf96","1"
"TRIM35","1.00920618377627"
"EEF1AKMT4","0.924203141680647"
"ZNF800","1.00068558892088"
"CSPP1","0.997982209338676"
"STARD9","1.00834911948362"
"CYP2R1","0.999548328816622"
"HNRNPC","1.03650319329701"
"ZBTB34","1.07326781176327"
"ADHFE1","1"
"RNF214","0.985345345345345"
"XPOT","1.01347000459951"
"LINC01002","0.944021144355655"
"MAP3K3","1.0040245379596"
"ZNF706","1.01625914315569"
"SYTL1","0.965379877872998"
"TYW3","0.99610855866034"
"PLEKHG5","1"
"LOXL4","1.06367951835128"
"QSOX2","0.89853093630686"
"RESF1","0.993472878685573"
"IMMP2L","0.985873159002104"
"IGSF21","1"
"PRIMPOL","0.996373031251553"
"DTD2","1.01455473028734"
"GHDC","0.971345454545455"
"NDUFAF5","0.984773038897308"
"ZBTB26","1.01620501224797"
"SKA3","1.00098167539267"
"DNAJC18","1.00179833012203"
"MIAT","1"
"ZNF316","0.963416411601807"
"TMEM116","1.04826746374405"
"BACH2","1.00948458754524"
"CELF2","1.00044984255511"
"ELOVL7","1.00816001818388"
"LNP1","1.00661924520846"
"SUSD3","1"
"CARMN","1"
"FNDC10","1.00280229788427"
"MRPL41","0.981268011527378"
"EVA1C","0.993626976444014"
"CPNE5","1.007784264665"
"TMEM37","1.04147261033489"
"PRRT2","1"
"SLC30A4","1.10197538525184"
"FAM3B","1"
"ZNF503","1.01783941688647"
"RHPN2","1.03724370620296"
"AFF3","1.00014040999719"
"ETV3","1.05412110166059"
"FBXL17","1.00727737621085"
"TAF1","1.00831981042166"
"ZNF213","0.934870027287089"
"CENATAC","1.033626785972"
"SFMBT2","1"
"PHF19","1.01176678757852"
"GOPC","1.00265994680106"
"CARMIL2","1.02186934113386"
"NFXL1","0.944334127614509"
"ZMAT3","0.98675747256905"
"FBXO10","1"
"RBM39","1.00455912765557"
"MRAP2","1.01884866382296"
"EVL","1.00322942993541"
"IPO5P1","0.995930383582994"
"ATAD3B","0.981247246869297"
"MUC15","1.01084295208115"
"FAM126A","0.998323554065381"
"EBF3","1.00251889168766"
"NAA25","1.00957195820694"
"PLEKHH3","0.973083140066062"
"CP","1.00644984218471"
"PDIK1L","1.01587014786039"
"KLF12","0.999931469298246"
"HAPLN3","1.00008377314233"
"C8orf58","0.980970384373031"
"FGL2","0.999859826184469"
"POC5","1.00934191405439"
"RNFT1","1.02563020778399"
"FAM200B","1.00579598145286"
"RNA5SP392","1.00446506522986"
"SYNJ2BP","0.985031033223804"
"PLXDC2","1.00070204998596"
"TCEAL3","1.01592784494339"
"CCNYL1","1.08486222771937"
"PCDH19","1.05154397088177"
"ZNF766","0.97703081232493"
"CIART","1"
"INO80E","0.92117797008117"
"PCDH17","1"
"BOLA3","0.991992846400845"
"SPINDOC","0.992307992659404"
"FIP1L1","0.998055420515313"
"ITGA9","1.01393543834892"
"TRAM2-AS1","1.02820242488139"
"TMEM119","1.00070145903479"
"CCT6P3","0.985121299238412"
"ANKS3","0.944000709975151"
"SMCR8","1.01609154300018"
"TSPAN18","1"
"LTBP3","0.99983119513842"
"YOD1","1.01004655721637"
"SNTB2","0.984758117958913"
"CNPY4","0.986105292556905"
"ITGA2","1.10288836846214"
"TMEM178B","1.00648923936258"
"RFLNA","1"
"CASTOR3","0.995435684647303"
"BCCIP","1.02040264829077"
"INAFM1","0.964340556219075"
"MXRA7","1.02226935312831"
"MEGF8","0.869530341314723"
"ZBTB46","1"
"PXN-AS1","0.990519102600206"
"USP54","1.00877853022323"
"DIDO1","0.898574561403509"
"DTX1","1"
"ANKRD37","0.910530947491933"
"BEND7","1.02746579200212"
"MYEOV","1.01755210782009"
"TNFRSF10D","1.08523379564988"
"HES4","0.978472342140102"
"PARS2","0.986734049273531"
"SWSAP1","0.962022854364211"
"PAG1","1.00020597322348"
"TAB3","1.0062093325897"
"ZBTB46","1"
"OSCP1","1"
"GP6-AS1","1"
"HS3ST3B1","1"
"ZBTB46","1"
"EMC8","0.993030970988355"
"ATCAY","0.99933898203233"
"RILP","0.914033194594317"
"SERBP1","1.00055533518445"
"FAM171B","1"
"BAIAP2L1","1.00186173513715"
"ATXN1L","1.07149638501424"
"GLI3","0.999368819692826"
"METTL26","0.940733083516389"
"MBOAT1","1.00973292844351"
"PLPP6","0.977701934015927"
"TMEM200B","0.999055712936733"
"TUSC1","1.00008345155637"
"ANO9","0.918009895880764"
"NCAM1","1"
"TBCEL","1.01790364583333"
"PTPRJ","0.986793953858393"
"VGLL3","1.0608939558451"
"IL17D","0.997287096013211"
"SNX25","0.9782889332238"
"PPP1R3E","0.996270203066722"
"FAM43A","0.991488478306"
"WTIP","1"
"UBLCP1","1.00952565468694"
"TNFAIP8L1","0.951820040899795"
"STRN","1.0174486015667"
"LRRC28","0.978694714131607"
"URB1-AS1","1"
"REPS2","0.984301173601585"
"ARHGEF25","1"
"GABPA","1.05037369207773"
"CRACR2B","0.922168457311572"
"APTR","1.01474703168721"
"GALNT17","0.99627895810827"
"USF3","1.00510752688172"
"OTUD7B","1.00217166148809"
"NRAV","1.0078381795196"
"ANKS1B","1"
"ANKS1B","1"
"ANKS1B","1"
"COX18","0.988317924460689"
"LURAP1L","0.942032280063651"
"ZNF689","0.985472293999426"
"DHRS4-AS1","1.01352192865403"
"EPHA4","0.999540370767581"
"ERP27","1.00147196574334"
"MCUR1","1.0223957811822"
"LINC00511","1.00571801025094"
"C6orf136","0.896314522316586"
"ACE","1"
"MAU2","0.999773781246465"
"RDH10","1.00351213282248"
"CPT1C","1"
"PTENP1-AS","1.00356012658228"
"ZNF48","0.954579251931594"
"HACE1","1"
"PAX8-AS1","0.989163357339974"
"FOXQ1","1.1431210851246"
"ZMYND19","0.95553874022609"
"SUSD2","1"
"ADCK1","0.913931725319626"
"INTS6L","1"
"SMURF2","1.09579658756857"
"FZD3","0.993718338399189"
"DENND11","1.01607476635514"
"MED28","0.980296731893609"
"SLC16A9","1"
"ZNF592","0.992754266110667"
"SLC35E1","1.00658736848678"
"FBXO33","1.17611915868729"
"CMBL","0.982287976661805"
"PHF20L1","0.992056530214425"
"CDON","0.991672975018925"
"PRKAG1","0.995397034672588"
"KMT2D","1.01369276850663"
"AKAP12","1.14016587026968"
"LRRC39","1"
"PRXL2C","1.01416478082307"
"MED26","1.03002111375033"
"GNA13","1.06976264189886"
"EEFSEC","0.962488815472503"
"WDR20","0.984457887389483"
"SOCS6","1.02156128674432"
"RNASEH2C","0.860228852529141"
"TMEM229B","0.978341257263603"
"ZDHHC24","0.995813039391609"
"GFRA1","1"
"ABHD17B","1.02994878646181"
"SEPTIN1","1.00515823225986"
"MAGI2-AS3","1"
"CBX4","0.998938428874735"
"NDUFAF4","1.006456241033"
"DDR2","0.952271567126085"
"LAMTOR3","1.01600667576999"
"HGSNAT","0.993379273071207"
"KLHL5","1.00733909702209"
"NTM","1"
"LNX2","1.08600747891121"
"USP30","1.01836054063542"
"NRDE2","1.01506196377502"
"EXOC8","1.06868386857249"
"TMPO-AS1","0.995102040816326"
"FER","0.984605284752995"
"KLHDC9","0.993069177455211"
"POP4","1.00209030100334"
"TMEM170A","0.982095839915745"
"CDPF1","0.926075721829008"
"SH3BP5-AS1","1.00202960840497"
"ALDH16A1","0.921954777534646"
"SPEN-AS1","0.978374642046016"
"ZBED10P","1.04017756799281"
"MB21D2","1.00185942729639"
"ZNF875","1.0081407727472"
"TMEM185B","0.919429422368524"
"AIMP1","0.993539488966318"
"STAMBPL1","1.01766551097903"
"EPSTI1","1"
"TSPAN11","1"
"TARS3","1.01785200115174"
"ZNF331","1.00014040999719"
"NHSL2","1"
"PCF11","0.982999179270724"
"CACNA2D1","1"
"SGK3","1.02638834186688"
"RHEB","0.995206360341401"
"THAP5","1.05741421568627"
"TFCP2","0.97812699086855"
"PIGK","0.946433050270522"
"FBXL16","0.964449941331304"
"PIK3R5","1"
"SMDT1","1.02218869822113"
"SRGAP2","1.03356373373186"
"TRMT5","0.97453729669097"
"RIPOR3","1"
"SNORD123","1"
"ERMARD","0.986987662654217"
"PLEKHA3P1","1.0009811135639"
"DCLK2","1"
"CUEDC1","0.926912630840123"
"TEPSIN","0.964873182638226"
"MROH6","0.959267989759968"
"POLR1H","1.00210970464135"
"LRSAM1","1.00095589239383"
"FAM3D","1"
"ATP23","1.02387339055794"
"SPPL2A","1.10205246781422"
"S1PR2","1.00543008762187"
"OXNAD1","0.981463504830583"
"HYLS1","1.03073370047966"
"LRCH2","1"
"GABRB3","1"
"STPG1","0.88879297942742"
"GLYATL1","1"
"RAB40C","0.960042382378711"
"L3HYPDH","0.977551736232901"
"CYP4X1","0.996887321020959"
"TCEAL7","1"
"TPT1-AS1","0.999584545076859"
"GTSF1","1"
"KATNAL1","1.09619254608388"
"UBXN11","0.930255646562423"
"SMAD9","0.998036766018204"
"ANKRD13B","0.955718623481781"
"CPAMD8","0.999369350430944"
"RPS23","0.982134187785222"
"BORCS5","0.92145118091064"
"ST6GALNAC1","0.998037178154947"
"RNF166","1.00421120829284"
"MRGPRF","1"
"CNBP","1.01682327488779"
"TMEM63C","1"
"TM7SF2","0.994556113902848"
"C10orf99","0.995805369127517"
"ARMC5","0.997826202216213"
"HACD2","1.07132379904657"
"CLIC6","1"
"RNF139-DT","1.00486401894853"
"ELAVL1","0.981384608134219"
"MPZL3","1.01978600823045"
"RBMXL1","1.05447973147431"
"PDCD5","0.861873907230279"
"RERG","1"
"PCSK9","1.01054054054054"
"IGFBPL1","1"
"MYO5A","1.00014040999719"
"OTUD6B-AS1","0.950286123032904"
"LIG4","1.0154260434699"
"GPR27","1"
"SAMD10","1"
"CELF6","1"
"ACER3","1.01822652528047"
"ECSCR","1"
"TLCD3B","0.915670394652269"
"ZBTB7C","0.997188061117322"
"COG1","0.99805317758754"
"MED30","1.01585717453981"
"SLC9A9","1"
"MIRLET7D","1.00088356847656"
"GLYATL1","1"
"ZFP62","0.98712196743104"
"TRIM59","1.04259903862092"
"ENPP5","1.03688487172464"
"TLCD1","0.948735342571955"
"METAP1D","0.861019577437488"
"C16orf74","1.01957461232099"
"DNAJC15","1"
"ZC3H6","0.970109028543428"
"ZNF558","1.05340787439039"
"FGD3","0.968902524055223"
"TNFRSF19","1.08301780956388"
"WDR53","0.976900149031297"
"PRKCB","1.00450169679341"
"LGR6","1"
"LGI4","1"
"ZNF605","1"
"RTL5","1.00833965125095"
"NAIF1","1.01159536185526"
"EVA1A","0.999468791500664"
"LARGE2","0.972388403129314"
"GABRB3","1"
"MBD6","1.00149720974547"
"TXLNB","1"
"UTP23","0.980163537250151"
"INO80D-AS2","1.03451116053043"
"C2orf76","1.01772920461445"
"AMDHD2","0.99992455107892"
"RAB30","1.00056163998877"
"FMNL3","0.982209350434423"
"SHD","0.990994623655914"
"GPR176","1.00328731097962"
"EPM2AIP1","0.928270042194093"
"PEBP4","1"
"CDC42EP5","0.936307791787908"
"PLBD2","0.992690308948661"
"ARHGEF40","0.993720993720994"
"FAM241A","1.05593253469604"
"PCNX3","1.0035037283263"
"CPXM1","1"
"TRNP1","1.01830110497238"
"IFITM10","0.987476685318412"
"MVB12A","0.952530150441377"
"IDNK","0.971988259315977"
"TIAM2","0.882691456396636"
"FAM104B","0.961289228159457"
"IGDCC4","1"
"CHM","0.952572949781603"
"TXNDC15","1.00071042909918"
"EMCN","1"
"KLHL13","1"
"ARHGAP39","1.02114131298681"
"ANXA2R","0.958267528116774"
"ALKBH7","0.908339971088887"
"TMEM185AP1","0.900699717135626"
"FOXN3-AS1","1.00298466965134"
"PRKAA2","1.00494030465212"
"ERCC6L2-AS1","0.988215488215488"
"FAM120B","1.0079255911443"
"VIT","1"
"ANXA2R-OT1","0.922872770819174"
"TPGS1","0.992861952861953"
"AZI2","1.00716631830397"
"TBC1D24","0.918968692449355"
"SMIM10L2B","1"
"XPNPEP3","1.01167708136085"
"ARHGAP28","1"
"UCA1","1.05446177448223"
"BEND3","0.988883813004416"
"SHANK3","1"
"NBPF9","1.0115026326448"
"LIN7A","1"
"INO80D","1.02248543502335"
"LINGO1","1.02455886490615"
"KPNA5","1.01882685820002"
"TMEM68","1.1572602739726"
"MYPOP","0.964150943396226"
"C2orf74-DT","1.00561639988767"
"OSBPL7","1.00217230187329"
"FGD4","1.00606145709003"
"PHACTR3","1.00042069835928"
"FAM98C","0.980283254651486"
"ITPRIPL2","0.99466559442434"
"EFNA5","1.03156869903858"
"FAHD1","0.984009840098401"
"FRMD8","0.993654945267849"
"CCDC74B","1"
"TUBGCP5","1.00129157248951"
"GATD1","0.948278635778636"
"GPR157","1.00063043752364"
"NRK","1.00533108866442"
"TOR2A","0.970881739648496"
"GPRIN1","0.989915397631134"
"SMIM10","1.00224655995507"
"PTGR3","1.00360216888484"
"RBM4","1.005918511917"
"CYB561D1","1.06891120299272"
"RILPL2","0.961625425941849"
"CEROX1","0.942789817282806"
"MACC1-DT","0.987596899224806"
"ZNF343","0.896180098191833"
"VPS13A","0.997750342935528"
"IL17RD","1.03969604173755"
"S100A16","1.01367547898667"
"AZIN2","1.03568289681842"
"LINC00261","0.92600613607652"
"ZXDB","1"
"CEP85L","1.11152084031735"
"PTRH1","0.984886927744071"
"MRPS18C","1.00225429361593"
"PTCD3","0.979125466930345"
"VPS37A","1.01272915524697"
"GPRASP2","1.01378254211332"
"ZNF721","0.997307174456626"
"STK33","1"
"RARA-AS1","0.993781705121911"
"FAM88E","0.95048650979758"
"AASDH","0.99083820662768"
"SERP2","1"
"ZNF827","0.992868034036693"
"SNHG19","0.920174052176628"
"UTP15","0.984349119426698"
"TMEM44","0.846869915446374"
"NAPSB","1"
"NAPSB","1"
"DDIT4L","0.994017807456873"
"ZG16B","0.95292725120641"
"SLC35F1","1.01940104166667"
"NAP1L5","1.02090883746864"
"LRRC75B","1.00482962167964"
"BCL9L","1.00042110329062"
"EPOP","0.845923612466654"
"GOLGA7B","1.05016695170617"
"MTFR2","1.00595069424766"
"GIMAP7","1"
"SYT12","0.846453464534645"
"NANP","1.00773998779587"
"LAYN","0.994371224601867"
"CLMP","1"
"STK33","1"
"CCDC126","0.985923840568973"
"TMEM179B","0.982960109682053"
"NMNAT3","1"
"JAML","1.0055347259418"
"PHF14","0.966107958868671"
"MICOS10","1.00139470013947"
"ZNF550","1.00960192038408"
"PIFO","0.981744421906694"
"PLXNA4","1.05864453665284"
"DCAF16","1.01513873265842"
"C8orf88","1.01825364391772"
"PPM1L","0.968102073365231"
"RASGRF2","0.977493242281975"
"RAB37","0.993109208603049"
"NDUFA6-DT","1.01039033979219"
"LRCH3","0.986463878326996"
"TGFB2","1.00230600714862"
"CCDC66","1.04747811074115"
"ABHD12","1.02166064981949"
"ZSCAN30","0.940313533726449"
"CTXN1","0.997768479776848"
"ERCC1","0.984412205120652"
"RIPK3","1.00797530228968"
"GPX8","1.0209595959596"
"ZNF300","0.980110363228428"
"ZNF398","0.98628841607565"
"LINC02693","0.989377213080608"
"ZNF584","0.823070344237759"
"BMT2","1.0167488455819"
"CRYZL2P-SEC16B","0.901145853563799"
"ARL15","0.998591776900524"
"DDX60L","0.998371094328447"
